ukprn,institution,subject,level,question,A_STRONGLY_DISAGREE,A_DISAGREE,A_NEUTRAL,A_AGREE,A_STRONGLY_AGREE,A_NA,CI_MIN,score,CI_MAX,response,sample,aggregate
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q07,6,24,12,28,30,1,48,58,68,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q08,1,9,8,34,48,0,73,82,89,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q09,2,8,14,36,41,0,66,76,84,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q10,3,10,11,34,42,1,66,76,84,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q11,1,5,8,27,58,0,77,86,92,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q12,1,6,11,31,50,1,72,82,89,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q13,6,12,8,48,27,3,65,75,83,103,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q14,19,24,15,32,10,3,32,42,52,103,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q15,9,10,30,36,16,1,42,52,63,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q16,3,6,4,30,57,6,78,87,93,100,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q17,5,11,7,25,53,2,68,78,85,104,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q18,0,5,8,44,43,0,79,88,93,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q19,2,10,10,26,51,0,67,77,85,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q20,2,4,11,26,57,1,74,83,89,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q21,2,5,9,36,48,0,75,84,90,106,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,First degree,Q22,3,4,4,44,46,1,81,90,94,105,186,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q01,0,1,5,48,47,0,88,94,97,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q02,0,1,6,39,55,0,87,93,97,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q03,0,2,2,34,61,0,90,96,98,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q04,1,2,15,41,42,0,74,83,89,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q05,1,6,11,46,36,5,73,82,88,117,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q06,2,4,16,50,28,6,69,78,86,116,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q07,2,7,17,42,33,1,66,75,83,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q08,0,1,12,38,50,1,80,88,93,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q09,0,2,13,43,42,0,77,85,91,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q10,1,5,3,37,54,1,84,91,95,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q11,0,2,3,32,62,1,88,94,97,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q12,2,1,9,37,52,5,81,89,94,117,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q13,2,5,14,49,31,1,70,79,86,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q14,2,8,25,37,28,4,55,65,74,118,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q15,1,6,14,49,30,0,71,80,86,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q16,3,8,17,35,37,7,62,72,80,115,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q17,4,13,12,46,25,1,61,71,79,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q18,2,4,17,40,37,1,69,78,85,121,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q19,1,1,11,34,52,0,79,87,92,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q20,1,0,12,38,49,0,79,87,92,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q21,1,2,7,42,48,0,83,90,95,122,171,NULL
10001653,Conservatoire for Dance and Drama,(H) Creative Arts and Design,Other undergraduate,Q22,0,0,8,33,59,0,85,92,96,122,171,NULL
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q01,0,0,3,74,24,0,83,97,100,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q02,0,3,12,62,24,0,68,85,94,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q03,0,3,9,47,41,0,71,88,96,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q04,0,0,9,65,26,0,75,91,97,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q05,0,0,15,59,26,0,68,85,94,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q06,3,6,15,59,18,0,58,76,88,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q07,9,32,6,41,12,0,35,53,70,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q08,0,15,12,56,18,0,55,74,86,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q09,3,15,15,50,18,0,49,68,82,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q10,0,9,9,56,26,0,65,82,92,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q11,3,6,18,44,29,0,55,74,86,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q12,0,9,15,45,30,1,57,76,88,33,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q13,0,3,18,59,21,0,61,79,90,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q14,9,21,15,44,12,0,38,56,72,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q15,15,12,24,41,9,0,33,50,67,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q16,0,6,9,24,61,1,67,85,94,33,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q17,0,6,0,32,62,0,79,94,99,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q18,0,3,6,42,48,3,73,90,97,31,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q19,0,6,12,35,47,0,65,82,92,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q20,0,3,9,29,59,0,71,88,96,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q21,0,3,18,29,50,0,61,79,90,34,55,Y
10001696,Cornwall College,(2) Subjects allied to Medicine,Other undergraduate,Q22,0,18,15,29,38,0,49,68,82,34,55,Y
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q01,1,3,6,75,16,0,80,91,96,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q02,1,5,7,65,22,0,76,87,93,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q03,0,6,6,40,47,0,77,88,94,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q04,3,7,14,49,27,0,63,76,85,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q05,1,16,9,48,25,0,61,73,83,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q06,1,9,21,58,12,0,56,69,80,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q07,5,16,24,44,12,0,43,55,68,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q08,6,6,6,53,29,0,70,82,90,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q09,8,12,12,43,26,0,56,69,80,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q10,3,2,12,58,25,0,71,83,90,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q11,0,4,9,44,43,0,76,87,93,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q12,3,10,10,42,35,0,65,77,86,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q13,5,22,15,42,15,0,45,58,70,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q14,14,16,17,33,20,0,40,53,66,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q15,13,24,18,30,14,0,32,45,57,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q16,4,22,5,37,32,0,56,69,80,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q17,5,22,15,27,32,0,45,58,70,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q18,4,14,24,41,17,0,45,58,70,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q19,3,4,17,55,22,0,65,77,86,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q20,0,4,19,47,29,0,64,76,85,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q21,2,6,19,50,22,0,59,72,82,80,117,NULL
10001696,Cornwall College,(3) Biological Sciences,Other undergraduate,Q22,3,12,8,54,23,0,65,77,86,80,117,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q01,0,4,0,63,33,0,86,96,99,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q02,0,2,10,56,33,0,76,88,95,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q03,0,2,13,38,46,0,71,85,93,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q04,4,2,12,60,23,0,69,83,91,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q05,0,4,12,46,38,0,71,85,93,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q06,0,8,10,54,29,0,69,83,91,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q07,0,13,17,52,17,0,54,69,81,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q08,0,6,17,46,31,0,62,77,87,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q09,0,8,21,46,25,0,56,71,83,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q10,0,2,19,48,31,0,64,79,88,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q11,2,4,10,40,44,0,71,85,93,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q12,0,8,21,35,37,0,56,71,83,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q13,2,6,10,54,29,0,69,83,91,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q14,4,19,19,46,12,0,43,58,71,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q15,4,8,21,60,8,0,52,67,79,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q16,10,10,19,33,29,0,47,62,75,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q17,2,10,8,52,29,0,67,81,90,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q18,0,10,24,51,16,1,51,67,79,51,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q19,2,6,15,52,25,0,62,77,87,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q20,2,6,15,46,31,0,62,77,87,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q21,2,8,21,50,19,0,54,69,81,52,81,NULL
10001696,Cornwall College,(5) Agriculture and related subjects,Other undergraduate,Q22,0,12,6,48,35,0,69,83,91,52,81,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q01,0,0,0,76,24,0,88,100,100,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q02,0,0,6,52,42,0,78,94,99,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q03,0,0,6,52,42,0,78,94,99,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q04,0,0,6,52,42,0,78,94,99,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q05,0,12,15,33,39,0,54,73,86,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q06,0,0,12,61,27,0,71,88,96,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q07,9,27,15,39,9,0,31,48,66,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q08,3,3,12,61,21,0,64,82,92,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q09,6,9,18,45,21,0,48,67,81,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q10,3,12,9,42,33,0,57,76,88,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q11,6,6,6,48,33,0,64,82,92,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q12,3,3,3,63,27,3,72,90,97,30,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q13,9,18,15,42,15,0,39,58,74,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q14,12,24,24,30,9,0,23,39,58,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q15,6,27,15,45,6,0,34,52,69,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q16,0,18,3,55,24,0,60,79,90,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q17,3,9,12,48,27,0,57,76,88,33,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q18,0,0,13,58,29,2,69,87,95,31,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q19,0,7,10,62,21,4,63,83,93,29,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q20,3,0,22,38,38,1,56,75,88,32,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q21,3,3,17,43,33,3,57,77,89,30,49,NULL
10001696,Cornwall College,(6) Physical Sciences,Other undergraduate,Q22,3,3,6,48,39,0,71,88,96,33,49,NULL
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q01,0,4,16,52,28,0,59,80,92,25,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q02,0,0,20,56,24,0,59,80,92,25,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q03,0,4,4,68,24,0,73,92,98,25,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q04,0,4,20,64,12,0,54,76,89,25,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q05,0,4,13,54,29,1,62,83,94,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q06,0,4,17,46,33,1,57,79,92,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q07,8,38,8,33,13,1,26,46,67,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q08,4,13,8,42,33,1,53,75,89,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q09,4,13,13,46,25,1,49,71,86,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q10,0,9,17,48,26,2,51,74,88,23,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q11,0,13,4,46,38,1,62,83,94,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q12,0,14,18,59,9,3,45,68,85,22,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q13,0,8,4,42,46,1,67,88,96,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q14,4,13,21,42,21,1,41,63,80,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q15,0,29,13,42,17,1,37,58,77,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q16,4,0,17,48,30,2,56,78,91,23,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q17,0,4,8,54,33,1,67,88,96,24,42,Y
10001696,Cornwall College,(8) Computer Science,Other undergraduate,Q18,0,0,4,58,38,1,77,96,99,24,42,Y
